Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
WA: Ferry                                                   , 2016, 02 - FEB, 29, 34, 0, 0, 0, 0, 0, 0, 0, 438, 745, 0, 
WA: Ferry                                                   , 2016, 03 - MAR, 0, 4, 0, 0, 0, 0, 0, 0, 0, 545, 1031, 0, 
WA: Ferry                                                   , 2016, 04 - APR, 57, 77, 0, 0, 0, 0, 0, 0, 0, 759, 1057, 0, 
WA: Ferry                                                   , 2016, 05 - MAY, 227, 259, 0, 0, 0, 0, 0, 0, 0, 1319, 1429, 7, 
WA: Ferry                                                   , 2016, 06 - JUN, 174, 208, 3, 0, 0, 0, 0, 0, 0, 1400, 1795, 3, 
WA: Ferry                                                   , 2016, 07 - JUL, 127, 161, 0, 0, 0, 0, 0, 0, 0, 1678, 2836, 4, 
WA: Ferry                                                   , 2016, 08 - AUG, 19, 50, 0, 0, 0, 0, 0, 0, 0, 1482, 2931, 0, 
WA: Ferry                                                   , 2016, 09 - SEP, 15, 114, 0, 0, 0, 0, 0, 0, 0, 1239, 2091, 0, 
WA: Ferry                                                   , 2016, 10 - OCT, 13, 34, 0, 0, 0, 0, 0, 0, 0, 802, 1340, 0, 
WA: Ferry                                                   , 2016, 11 - NOV, 130, 0, 0, 0, 0, 0, 0, 0, 0, 727, 906, 0, 
WA: Ferry                                                   , 2016, 12 - DEC, 73, 0, 0, 0, 0, 0, 0, 0, 0, 528, 805, 0, 
WA: Friday Harbor                                           , 2008, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 73, 25, 
WA: Friday Harbor                                           , 2008, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2008, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 14, 
WA: Friday Harbor                                           , 2008, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 2, 53, 179, 468, 219, 
WA: Friday Harbor                                           , 2008, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 734, 275, 
WA: Friday Harbor                                           , 2008, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 1047, 665, 
WA: Friday Harbor                                           , 2008, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400, 1343, 912, 
WA: Friday Harbor                                           , 2008, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 1525, 1102, 
WA: Friday Harbor                                           , 2008, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 361, 1041, 352, 
WA: Friday Harbor                                           , 2008, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 609, 316, 
WA: Friday Harbor                                           , 2008, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 321, 150, 
WA: Friday Harbor                                           , 2008, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 1, 17, 115, 345, 184, 
WA: Friday Harbor                                           , 2009, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 80, 27, 
WA: Friday Harbor                                           , 2009, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2009, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 54, 131, 
WA: Friday Harbor                                           , 2009, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 478, 230, 
WA: Friday Harbor                                           , 2009, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 563, 440, 
WA: Friday Harbor                                           , 2009, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 281, 688, 599, 
WA: Friday Harbor                                           , 2009, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 413, 1204, 639, 
WA: Friday Harbor                                           , 2009, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 462, 1470, 617, 
WA: Friday Harbor                                           , 2009, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 1, 14, 308, 745, 276, 
WA: Friday Harbor                                           , 2009, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 430, 226, 
WA: Friday Harbor                                           , 2009, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 205, 217, 
WA: Friday Harbor                                           , 2009, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 353, 155, 
WA: Friday Harbor                                           , 2010, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 12, 
WA: Friday Harbor                                           , 2010, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2010, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 45, 17, 
WA: Friday Harbor                                           , 2010, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 389, 183, 
WA: Friday Harbor                                           , 2010, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 522, 278, 
WA: Friday Harbor                                           , 2010, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 609, 486, 
WA: Friday Harbor                                           , 2010, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 406, 1014, 630, 
WA: Friday Harbor                                           , 2010, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494, 1281, 828, 
WA: Friday Harbor                                           , 2010, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 317, 291, 
WA: Friday Harbor                                           , 2010, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 474, 229, 
WA: Friday Harbor                                           , 2010, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 235, 109, 
WA: Friday Harbor                                           , 2010, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 325, 146, 
WA: Friday Harbor                                           , 2011, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 0, 
WA: Friday Harbor                                           , 2011, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2011, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 40, 0, 
WA: Friday Harbor                                           , 2011, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 380, 0, 
WA: Friday Harbor                                           , 2011, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 634, 0, 
WA: Friday Harbor                                           , 2011, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 818, 0, 
WA: Friday Harbor                                           , 2011, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489, 1366, 0, 
WA: Friday Harbor                                           , 2011, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 482, 1374, 0, 
WA: Friday Harbor                                           , 2011, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 338, 753, 0, 
WA: Friday Harbor                                           , 2011, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 461, 0, 
WA: Friday Harbor                                           , 2011, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 226, 0, 
WA: Friday Harbor                                           , 2011, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 369, 0, 
WA: Friday Harbor                                           , 2012, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2012, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2012, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 64, 0, 
WA: Friday Harbor                                           , 2012, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 417, 0, 
WA: Friday Harbor                                           , 2012, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 535, 0, 
WA: Friday Harbor                                           , 2012, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 791, 0, 
WA: Friday Harbor                                           , 2012, 07 - JUL, 1, 0, 0, 0, 0, 0, 0, 0, 0, 423, 1057, 0, 
WA: Friday Harbor                                           , 2012, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473, 1244, 0, 
WA: Friday Harbor                                           , 2012, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357, 751, 0, 
WA: Friday Harbor                                           , 2012, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 440, 0, 
WA: Friday Harbor                                           , 2012, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 249, 0, 
WA: Friday Harbor                                           , 2012, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 314, 0, 
WA: Friday Harbor                                           , 2013, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2013, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2013, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 126, 0, 
WA: Friday Harbor                                           , 2013, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 430, 0, 
WA: Friday Harbor                                           , 2013, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 582, 0, 
WA: Friday Harbor                                           , 2013, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300, 752, 0, 
WA: Friday Harbor                                           , 2013, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449, 1102, 0, 
WA: Friday Harbor                                           , 2013, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 497, 1316, 0, 
WA: Friday Harbor                                           , 2013, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396, 850, 0, 
WA: Friday Harbor                                           , 2013, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 532, 0, 
WA: Friday Harbor                                           , 2013, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 268, 0, 
WA: Friday Harbor                                           , 2013, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 442, 0, 
WA: Friday Harbor                                           , 2014, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 116, 0, 
WA: Friday Harbor                                           , 2014, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2014, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2014, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 372, 0, 
WA: Friday Harbor                                           , 2014, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273, 661, 0, 
WA: Friday Harbor                                           , 2014, 06 - JUN, 1, 0, 0, 0, 0, 0, 0, 0, 0, 293, 730, 0, 
WA: Friday Harbor                                           , 2014, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 387, 1068, 0, 
WA: Friday Harbor                                           , 2014, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494, 1221, 0, 
WA: Friday Harbor                                           , 2014, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 862, 0, 
WA: Friday Harbor                                           , 2014, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 462, 0, 
WA: Friday Harbor                                           , 2014, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 287, 0, 
WA: Friday Harbor                                           , 2014, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 354, 0, 
WA: Friday Harbor                                           , 2015, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2015, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2015, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 105, 0, 
WA: Friday Harbor                                           , 2015, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 513, 0, 
WA: Friday Harbor                                           , 2015, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 619, 0, 
WA: Friday Harbor                                           , 2015, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 814, 0, 
WA: Friday Harbor                                           , 2015, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498, 1315, 0, 
WA: Friday Harbor                                           , 2015, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 550, 1379, 0, 
WA: Friday Harbor                                           , 2015, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419, 948, 0, 
WA: Friday Harbor                                           , 2015, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 500, 0, 
WA: Friday Harbor                                           , 2015, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 288, 0, 
WA: Friday Harbor                                           , 2015, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 311, 0, 
WA: Friday Harbor                                           , 2016, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2016, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
WA: Friday Harbor                                           , 2016, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 0, 
WA: Friday Harbor                                           , 2016, 04 - APR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 487, 0, 
WA: Friday Harbor                                           , 2016, 05 - MAY, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 730, 0, 
WA: Friday Harbor                                           , 2016, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 341, 873, 0, 
WA: Friday Harbor                                           , 2016, 07 - JUL, 0, 0, 0, 0, 0, 0, 0, 0, 0, 488, 1264, 0, 
WA: Friday Harbor                                           , 2016, 08 - AUG, 0, 0, 0, 0, 0, 0, 0, 0, 0, 546, 1360, 0, 
WA: Friday Harbor                                           , 2016, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 1068, 0, 
WA: Friday Harbor                                           , 2016, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 419, 0, 
WA: Friday Harbor                                           , 2016, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 350, 0, 
WA: Friday Harbor                                           , 2016, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 414, 0, 
WA: Frontier                                                , 2008, 01 - JAN, 1806, 900, 1018, 0, 0, 0, 0, 25, 526, 3199, 7134, 0, 
WA: Frontier                                                , 2008, 02 - FEB, 1904, 976, 928, 0, 0, 0, 0, 22, 443, 3529, 8097, 0, 
WA: Frontier                                                , 2008, 03 - MAR, 1911, 969, 940, 0, 0, 0, 0, 12, 238, 4077, 9306, 9, 
WA: Frontier                                                , 2008, 04 - APR, 1619, 812, 593, 0, 41, 10, 0, 9, 291, 5383, 10149, 7, 
WA: Frontier                                                , 2008, 05 - MAY, 1664, 881, 787, 0, 36, 19, 0, 12, 378, 6609, 12796, 4, 
WA: Frontier                                                , 2008, 06 - JUN, 1749, 916, 834, 0, 0, 0, 0, 9, 310, 4175, 8301, 7, 
WA: Frontier                                                , 2008, 07 - JUL, 1594, 842, 727, 0, 0, 0, 0, 3, 79, 4040, 8524, 17, 
WA: Frontier                                                , 2008, 08 - AUG, 1666, 676, 979, 0, 0, 0, 0, 1, 45, 4666, 10697, 13, 
WA: Frontier                                                , 2008, 09 - SEP, 1868, 741, 1021, 0, 0, 0, 0, 7, 220, 3497, 7092, 5, 
WA: Frontier                                                , 2008, 10 - OCT, 2140, 946, 1266, 0, 0, 0, 0, 9, 290, 3233, 6402, 0, 
WA: Frontier                                                , 2008, 11 - NOV, 1660, 686, 974, 0, 0, 0, 0, 4, 154, 2441, 5228, 1, 
WA: Frontier                                                , 2008, 12 - DEC, 1338, 601, 741, 0, 24, 15, 0, 6, 187, 2042, 4426, 1, 
WA: Frontier                                                , 2009, 01 - JAN, 1406, 759, 710, 0, 0, 0, 0, 13, 204, 2824, 6326, 0, 
WA: Frontier                                                , 2009, 02 - FEB, 1672, 1030, 739, 0, 0, 0, 0, 15, 320, 2893, 6685, 1, 
WA: Frontier                                                , 2009, 03 - MAR, 1541, 1115, 419, 0, 0, 0, 0, 8, 210, 3737, 6760, 0, 
WA: Frontier                                                , 2009, 04 - APR, 1497, 1120, 467, 0, 0, 0, 0, 6, 119, 2666, 5301, 10, 
WA: Frontier                                                , 2009, 05 - MAY, 1364, 808, 639, 0, 0, 0, 0, 9, 217, 3245, 6682, 27, 
WA: Frontier                                                , 2009, 06 - JUN, 1750, 923, 834, 0, 0, 0, 0, 12, 284, 2811, 5754, 16, 
WA: Frontier                                                , 2009, 07 - JUL, 1679, 850, 936, 0, 0, 0, 0, 6, 177, 3550, 7733, 11, 
WA: Frontier                                                , 2009, 08 - AUG, 1701, 960, 747, 0, 0, 0, 0, 1, 56, 3820, 8478, 32, 
WA: Frontier                                                , 2009, 09 - SEP, 1795, 1136, 704, 0, 0, 0, 0, 8, 283, 3127, 6404, 11, 
WA: Frontier                                                , 2009, 10 - OCT, 1646, 934, 701, 0, 0, 0, 0, 9, 275, 3200, 6193, 2, 
WA: Frontier                                                , 2009, 11 - NOV, 1308, 822, 484, 0, 0, 0, 0, 7, 213, 2910, 6112, 1, 
WA: Frontier                                                , 2009, 12 - DEC, 1302, 744, 537, 0, 0, 0, 0, 4, 162, 3015, 6553, 1, 
WA: Frontier                                                , 2010, 01 - JAN, 1842, 1198, 718, 0, 0, 0, 0, 18, 394, 3212, 7233, 4, 
WA: Frontier                                                , 2010, 02 - FEB, 1759, 1088, 604, 0, 0, 0, 0, 39, 549, 3181, 7076, 0, 
WA: Frontier                                                , 2010, 03 - MAR, 2372, 1578, 828, 0, 0, 0, 0, 8, 157, 3502, 7628, 1, 
WA: Frontier                                                , 2010, 04 - APR, 1714, 1156, 529, 0, 0, 0, 0, 6, 169, 3358, 7203, 4, 
WA: Frontier                                                , 2010, 05 - MAY, 1449, 888, 461, 0, 41, 9, 0, 5, 193, 3495, 7235, 7, 
WA: Frontier                                                , 2010, 06 - JUN, 1416, 966, 429, 0, 0, 0, 0, 10, 243, 3386, 6673, 10, 
WA: Frontier                                                , 2010, 07 - JUL, 1352, 738, 490, 0, 0, 0, 0, 6, 133, 4350, 9160, 26, 
WA: Frontier                                                , 2010, 08 - AUG, 1520, 763, 700, 0, 13, 13, 0, 3, 120, 4083, 8890, 29, 
WA: Frontier                                                , 2010, 09 - SEP, 1547, 958, 549, 0, 0, 0, 0, 5, 180, 3732, 7146, 14, 
WA: Frontier                                                , 2010, 10 - OCT, 1494, 946, 561, 0, 0, 0, 0, 8, 228, 3453, 6671, 1, 
WA: Frontier                                                , 2010, 11 - NOV, 1518, 960, 514, 0, 0, 0, 0, 5, 220, 3150, 6668, 1, 
WA: Frontier                                                , 2010, 12 - DEC, 1353, 845, 543, 0, 0, 0, 0, 6, 186, 3146, 6869, 1, 
WA: Frontier                                                , 2011, 01 - JAN, 1444, 1008, 380, 0, 0, 0, 0, 16, 299, 3363, 7468, 1, 
WA: Frontier                                                , 2011, 02 - FEB, 1529, 1134, 467, 0, 0, 0, 0, 22, 501, 3399, 7438, 2, 
WA: Frontier                                                , 2011, 03 - MAR, 2003, 1067, 824, 0, 0, 0, 0, 14, 366, 3728, 8094, 1, 
WA: Frontier                                                , 2011, 04 - APR, 1643, 930, 666, 0, 0, 0, 0, 6, 251, 3794, 7810, 1, 
WA: Frontier                                                , 2011, 05 - MAY, 1353, 699, 526, 0, 0, 0, 0, 13, 413, 3657, 7718, 17, 
WA: Frontier                                                , 2011, 06 - JUN, 1375, 692, 635, 0, 0, 0, 0, 7, 248, 3773, 7414, 5, 
WA: Frontier                                                , 2011, 07 - JUL, 1338, 671, 561, 0, 0, 0, 0, 11, 128, 4880, 10604, 16, 
WA: Frontier                                                , 2011, 08 - AUG, 1506, 520, 903, 0, 0, 0, 0, 3, 75, 4538, 10158, 3, 
WA: Frontier                                                , 2011, 09 - SEP, 1608, 729, 926, 0, 0, 0, 0, 7, 186, 4861, 8112, 10, 
WA: Frontier                                                , 2011, 10 - OCT, 1746, 565, 1130, 0, 0, 0, 0, 6, 171, 3537, 7087, 1, 
WA: Frontier                                                , 2011, 11 - NOV, 1473, 579, 828, 0, 0, 0, 0, 7, 194, 3296, 6826, 0, 
WA: Frontier                                                , 2011, 12 - DEC, 1591, 503, 925, 0, 0, 0, 0, 10, 296, 3487, 8019, 0, 
WA: Frontier                                                , 2012, 01 - JAN, 1857, 760, 993, 0, 0, 0, 0, 12, 283, 2924, 7065, 1, 
WA: Frontier                                                , 2012, 02 - FEB, 1845, 925, 1066, 0, 0, 0, 0, 14, 337, 3409, 7484, 2, 
WA: Frontier                                                , 2012, 03 - MAR, 1859, 853, 985, 0, 0, 0, 0, 12, 311, 4037, 8611, 0, 
WA: Frontier                                                , 2012, 04 - APR, 1543, 872, 712, 0, 0, 0, 0, 6, 178, 3416, 7239, 4, 
WA: Frontier                                                , 2012, 05 - MAY, 1629, 777, 747, 0, 0, 0, 0, 7, 76, 3588, 7390, 15, 
WA: Frontier                                                , 2012, 06 - JUN, 1526, 580, 741, 0, 0, 0, 0, 15, 374, 4110, 8456, 5, 
WA: Frontier                                                , 2012, 07 - JUL, 1886, 700, 1135, 0, 0, 0, 0, 3, 34, 4798, 10078, 5, 
WA: Frontier                                                , 2012, 08 - AUG, 1920, 536, 1238, 0, 0, 0, 0, 5, 114, 4917, 11008, 3, 
WA: Frontier                                                , 2012, 09 - SEP, 1793, 534, 1138, 0, 0, 0, 0, 5, 95, 4064, 8445, 6, 
WA: Frontier                                                , 2012, 10 - OCT, 2110, 812, 1339, 0, 0, 0, 0, 8, 266, 3633, 7490, 1, 
WA: Frontier                                                , 2012, 11 - NOV, 1868, 726, 975, 0, 0, 0, 0, 11, 284, 3721, 7764, 1, 
WA: Frontier                                                , 2012, 12 - DEC, 1367, 486, 739, 0, 0, 0, 0, 8, 207, 3760, 8191, 0, 
WA: Frontier                                                , 2013, 01 - JAN, 2009, 868, 988, 0, 0, 0, 0, 9, 172, 3576, 7725, 0, 
WA: Frontier                                                , 2013, 02 - FEB, 2057, 885, 1105, 0, 0, 0, 0, 14, 274, 3981, 9203, 1, 
WA: Frontier                                                , 2013, 03 - MAR, 1997, 832, 1108, 0, 0, 0, 0, 14, 268, 4380, 9880, 2, 
WA: Frontier                                                , 2013, 04 - APR, 1886, 798, 894, 0, 0, 0, 0, 7, 246, 3608, 7270, 1, 
WA: Frontier                                                , 2013, 05 - MAY, 1778, 773, 893, 0, 0, 0, 0, 7, 321, 4125, 8031, 2, 
WA: Frontier                                                , 2013, 06 - JUN, 1490, 542, 784, 0, 0, 0, 0, 5, 143, 4468, 8964, 6, 
WA: Frontier                                                , 2013, 07 - JUL, 1237, 605, 559, 0, 0, 0, 0, 3, 57, 4881, 10312, 17, 
WA: Frontier                                                , 2013, 08 - AUG, 1353, 635, 645, 0, 0, 0, 0, 1, 47, 5346, 12003, 7, 
WA: Frontier                                                , 2013, 09 - SEP, 1736, 874, 849, 0, 0, 0, 0, 4, 87, 4043, 8044, 2, 
WA: Frontier                                                , 2013, 10 - OCT, 1787, 999, 603, 0, 0, 0, 0, 7, 228, 4197, 8477, 4, 
WA: Frontier                                                , 2013, 11 - NOV, 1377, 756, 558, 0, 0, 0, 0, 7, 200, 4077, 8504, 2, 
WA: Frontier                                                , 2013, 12 - DEC, 1167, 578, 531, 0, 0, 0, 0, 5, 214, 4153, 8415, 2, 
WA: Frontier                                                , 2014, 01 - JAN, 1421, 842, 471, 0, 0, 0, 0, 24, 506, 3914, 8530, 1, 
WA: Frontier                                                , 2014, 02 - FEB, 1299, 755, 446, 0, 0, 0, 0, 22, 417, 3687, 8298, 0, 
WA: Frontier                                                , 2014, 03 - MAR, 1527, 931, 479, 0, 0, 0, 0, 17, 486, 4246, 9305, 0, 
WA: Frontier                                                , 2014, 04 - APR, 1574, 1044, 425, 0, 0, 0, 0, 5, 154, 3537, 6989, 12, 
WA: Frontier                                                , 2014, 05 - MAY, 1642, 1022, 502, 0, 0, 0, 0, 8, 341, 4048, 7965, 12, 
WA: Frontier                                                , 2014, 06 - JUN, 1463, 816, 569, 0, 0, 0, 0, 4, 181, 4383, 8292, 5, 
WA: Frontier                                                , 2014, 07 - JUL, 1707, 959, 549, 0, 0, 0, 0, 1, 68, 4677, 9727, 13, 
WA: Frontier                                                , 2014, 08 - AUG, 1661, 750, 792, 0, 0, 0, 0, 2, 77, 5048, 10845, 39, 
WA: Frontier                                                , 2014, 09 - SEP, 1667, 956, 649, 0, 0, 0, 0, 6, 195, 4258, 8320, 6, 
WA: Frontier                                                , 2014, 10 - OCT, 1622, 932, 648, 0, 0, 0, 0, 8, 228, 4198, 8176, 4, 
WA: Frontier                                                , 2014, 11 - NOV, 1328, 790, 485, 0, 0, 0, 0, 5, 160, 3873, 7753, 2, 
WA: Frontier                                                , 2014, 12 - DEC, 1383, 849, 483, 0, 0, 0, 0, 5, 168, 3874, 7655, 0, 
WA: Frontier                                                , 2015, 01 - JAN, 1454, 916, 538, 0, 764, 0, 0, 21, 405, 3429, 7421, 0, 
WA: Frontier                                                , 2015, 02 - FEB, 1664, 1074, 512, 0, 773, 0, 0, 20, 431, 3472, 7678, 0, 
WA: Frontier                                                , 2015, 03 - MAR, 1909, 1130, 704, 0, 803, 0, 0, 16, 304, 3557, 7165, 4, 
WA: Frontier                                                , 2015, 04 - APR, 1680, 818, 744, 0, 806, 0, 0, 5, 169, 3134, 5904, 3, 
WA: Frontier                                                , 2015, 05 - MAY, 1588, 714, 771, 0, 864, 0, 0, 8, 282, 3541, 7073, 14, 
WA: Frontier                                                , 2015, 06 - JUN, 1665, 828, 777, 0, 776, 0, 0, 6, 176, 3494, 6780, 2, 
WA: Frontier                                                , 2015, 07 - JUL, 1561, 696, 717, 0, 844, 22, 0, 2, 61, 4130, 8430, 6, 
WA: Frontier                                                , 2015, 08 - AUG, 1400, 594, 785, 0, 723, 0, 0, 2, 68, 3926, 8029, 26, 
WA: Frontier                                                , 2015, 09 - SEP, 1499, 850, 544, 0, 798, 0, 0, 4, 129, 3255, 6211, 6, 
WA: Frontier                                                , 2015, 10 - OCT, 1477, 782, 638, 0, 781, 0, 0, 11, 328, 3485, 6871, 12, 
WA: Frontier                                                , 2015, 11 - NOV, 1468, 755, 638, 0, 643, 0, 0, 9, 240, 2828, 5671, 0, 
WA: Frontier                                                , 2015, 12 - DEC, 1437, 795, 573, 0, 738, 0, 0, 5, 154, 2897, 6119, 1, 
WA: Frontier                                                , 2016, 01 - JAN, 1526, 1012, 540, 0, 732, 0, 0, 29, 483, 3201, 7122, 2, 
